lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
0.0,0.11971840110548838,0.16744410578324573,0.12352362169494745,0.09427565603158589,0.22627086442798855,0.22244717697848623,0.16698434227358347,0.10866626149763242,0.1264967749787162,0.17211945270003554,0.16481888875338288,0.11942888714676397,0.16070110473405305,0.09059530742324039,0.16793800505200615,0.23089487814483203,0.08473784014679452,0.16970027114455866,0.10169905312704489,0.11885188961848049,0.14829003140352343,0.17449323966003627,0.21137731245166824,0.11277164221855374,0.18560749925109946,0.16430805841611226,0.15515780165221885,0.20063078870174741,0.17539971847650215,0.055945339376808484,0.07481573055992259,0.1260786397572687,0.17053389957630236,0.24008395993728648,0.10768907646319366,0.16751032715591643,0.11131761825635005,0.09086581941596855,0.20643699934178264,0.22697489710591234,0.14605916512917816,0.10494537000034282,0.11442132481283891,0.14922591638696062,0.16287322384441186,0.13950006545627017,0.17160005109479426,0.10282288306846031,0.13715132028730678,0.15124693535700395,0.09135409751054518,0.18183712005094121,0.11100096504578018,0.16844771354719654,0.1272343718803203,0.12535789880339976,0.18674946607912554,0.11934630163734403,0.1993133046230767,0.16792696038622082,0.17369683457850268,0.20275601887208541,0.17974772313144674,0.05904944024757276,0.0667629831584525,0.13369672164746427,0.17100894245474596
0.11971840110548838,0.0,0.10523833117860443,0.10401965435782952,0.10058239311070617,0.14069939808552967,0.1314158933872492,0.12882816642790645,0.16226599519389,0.11113611692462097,0.1474447997871346,0.13457108201195975,0.13115157279410397,0.1239614138033382,0.0797226493787853,0.10634146138801687,0.11790516829566426,0.08367203911569733,0.10849662723125295,0.10005566769982306,0.09862150859324871,0.1732189760200678,0.10830143205493749,0.13189473048910155,0.176133768727709,0.12874254008655087,0.13705826528460976,0.10314983337829474,0.11021010570539676,0.11994713341809485,0.05774902129990536,0.07374633518255234,0.1024130297719722,0.1150094006745739,0.1054602552543215,0.2264069307843163,0.09924839308686734,0.10227032974382827,0.09402816083490234,0.15772579447667093,0.13745713001761678,0.1389328134002669,0.14690467954363545,0.11371061994071063,0.16427464313231252,0.12170934045673872,0.1413392429170834,0.13328274152099107,0.07921113117311594,0.10824384943119615,0.11515609866637563,0.0960097583204597,0.11467932182741397,0.09820363969250438,0.10291988207365338,0.14648627545317358,0.10177079101035928,0.1457589398656881,0.18403440754382214,0.13222032279792498,0.14175164678762556,0.1074965522685596,0.12555944296264643,0.10830240016521127,0.060433654361655285,0.07461805077228695,0.09907135061571852,0.11000753529335947
0.16744410578324573,0.10523833117860443,0.0,0.24170787771450647,0.14215103892286177,0.240206313914352,0.3358573537327922,0.25958940161811966,0.13073194242134686,0.25340414306315445,0.2059923323259154,0.23638923653067334,0.179745870597253,0.2799135069805985,0.0954623169385732,0.24617749517954113,0.2566656608030725,0.17229296787553425,0.23476201298843577,0.1371197780041953,0.2086722698552513,0.13882523140243788,0.30420390569053435,0.3138364797635125,0.09936330945865014,0.3806401359950225,0.24126296181470705,0.28050325841622514,0.25145215541891625,0.33371477281577283,0.0867038393121513,0.11336905998614095,0.12361384505356611,0.11898968057985004,0.15497726470574313,0.10684354571622223,0.2703191131438434,0.20277869471180232,0.13398708628012976,0.22269492775801283,0.3592093584764587,0.21809872591919385,0.13589395678455893,0.23444104139155417,0.18936329001057517,0.2581475530254428,0.16653878322701665,0.24376033191075241,0.11279191007270548,0.24142580829712879,0.26852938994652364,0.19337859243928154,0.29053441679712144,0.13130331082112012,0.28709728250130684,0.12342834442895916,0.20935968642205866,0.2747827246300308,0.08874796948181754,0.3813953038119637,0.2819087537381883,0.337327249678762,0.2322938867433763,0.262330566658722,0.09414031683790976,0.09961856009633578,0.1320339948337385,0.11035493521800319
0.12352362169494745,0.10401965435782952,0.24170787771450647,0.0,0.1709831405639116,0.19253557703686106,0.2230600624047595,0.23754461024793783,0.1513336140646434,0.30744858936574826,0.23297388011456197,0.27708240546908625,0.18978629491214352,0.18588147825743367,0.12656462317839492,0.20314775702463936,0.17377736408757283,0.1447388780464244,0.16500859335160664,0.2086115303230923,0.25845082470952413,0.1297119825735953,0.23806196182294703,0.21868133326381123,0.10166891337214044,0.24249285116898764,0.16937026841453426,0.27238693686694276,0.1745412759460351,0.2441669467630092,0.07654130950759522,0.12895817353340738,0.12426722797890603,0.10540032079508024,0.12133342528643251,0.11671817345825285,0.22389555776895823,0.25689358830642,0.15580878163543846,0.23951174037476322,0.24980765826797016,0.17349404870796595,0.16467215804699753,0.2906484015773333,0.1968921997786827,0.2722494306741438,0.1690393548521673,0.1738564326374044,0.13105890682021157,0.19619302330628885,0.23109083106626901,0.1596530199715535,0.20972120720122453,0.18628879756101974,0.225985776190952,0.13234107377115342,0.2654951059612784,0.2160753222230016,0.08939039887724731,0.25502082324607833,0.21590710834712226,0.2458010020676708,0.18541204822631124,0.18281704309104863,0.07964498036977732,0.1077812019874579,0.11928427408127273,0.09790444972937347
0.09427565603158589,0.10058239311070617,0.14215103892286177,0.1709831405639116,0.0,0.14215340711703675,0.1515226876959674,0.16956256220575142,0.13234108865367508,0.1637798569448142,0.15498682375703948,0.1515115756443351,0.16950575009222704,0.15933027243618042,0.12745365929152208,0.12857792474915916,0.1297131485954686,0.14450984167777892,0.1379805976102782,0.1311533058622108,0.1788741862271654,0.10920088318237219,0.14622738936822643,0.1439346769271271,0.10230343502509817,0.15380928805806668,0.14112419124185258,0.14932713332761588,0.14366705548027078,0.16379843410711503,0.08295581183074496,0.13064685909883825,0.09585009261405866,0.0871544900890555,0.08919954962931409,0.11351966725792971,0.14215601858801818,0.15764722235870895,0.15304996865652978,0.15463954843106034,0.1523485980000035,0.14816260068094833,0.14368458804051037,0.18388729196683115,0.1640284755356499,0.16139365620527144,0.16392286868083658,0.15289043947022393,0.10801010974613859,0.13475649304630327,0.1653682855618242,0.15361006804109248,0.13888856042553246,0.1164999675214409,0.13520674715491662,0.10818488586720888,0.17608829113166546,0.1537095911139062,0.08770269011204763,0.15843023324465644,0.15996554201321814,0.15012784340891286,0.15132973929457474,0.13211055114309464,0.09008454373476656,0.10671813082916276,0.08637669281233926,0.0797925005394468
0.22627086442798855,0.14069939808552967,0.240206313914352,0.19253557703686106,0.14215340711703675,0.0,0.298643683009428,0.30157398746313757,0.14414946112817884,0.19517782382499207,0.24834045057053367,0.22512306729928294,0.1875737436776046,0.26631720386566304,0.09195385101895824,0.20311155735694325,0.2415512340475761,0.14377524293615834,0.22769744461164593,0.11904359826368761,0.14836075365668522,0.16722209777357017,0.23645664389277016,0.28566257251367116,0.13488268284061264,0.2983027352226281,0.27744444656807093,0.19741433281684026,0.23308595769066556,0.23630716964590134,0.07891923883569864,0.11048449902635067,0.13873321150968643,0.13947691844162716,0.19550201622806507,0.13418190324787557,0.20694983791925728,0.154468471089707,0.11910386762596296,0.31731004425053794,0.3350901900837825,0.26575942366520594,0.1397887219003184,0.19292296784502191,0.23437735344334415,0.24216276502505982,0.19141284956808152,0.2753248986709568,0.10196322864104077,0.2085823409056103,0.24479214513655329,0.1549136247899257,0.24733775470649016,0.11385827311440054,0.21539443759020066,0.14615656862448032,0.16281005588506203,0.2670314166232913,0.12068086462554142,0.3352604186249197,0.28322360187552553,0.24251534608468683,0.2837973089978896,0.23388045387162923,0.08948816390013116,0.0913685080936292,0.14044722506684876,0.13483957051744197
0.22244717697848623,0.1314158933872492,0.3358573537327922,0.2230600624047595,0.1515226876959674,0.298643683009428,0.0,0.32392909545109744,0.15093223074541315,0.2452590748995608,0.2565730996147096,0.27961234951245817,0.1916518387833493,0.3064497319434103,0.10716229184205427,0.22502746520223685,0.29525447125379234,0.1682310228162233,0.25100470781794837,0.14640952230572282,0.19970343347444722,0.18010890466834678,0.3010764904949482,0.40662240578883224,0.13212013298619082,0.38800708589412203,0.289336564463835,0.2942022853210193,0.27232630520869167,0.36880828291885975,0.09054529620965525,0.11601065846086353,0.13414742044934805,0.15097625697218112,0.19440106293033313,0.1366144540562972,0.2501931429764497,0.19799001655032533,0.14090632448084706,0.309507119929292,0.4300598893587384,0.2702132946054681,0.16376371523448863,0.22350970184860838,0.2467197237897274,0.27440183900314413,0.20180222804554268,0.2963684900416828,0.1216785835219032,0.27195613730553375,0.26459847469897874,0.19493324216136995,0.31244255229440093,0.13795674140710978,0.30285216838681844,0.1628581425279925,0.21457066153025522,0.338818507558302,0.1183630536211808,0.4104985196457551,0.3233855001031094,0.3434672704318679,0.2756959223109421,0.2797583360531826,0.09890177873204091,0.10660558537109657,0.1401156247947447,0.13631045372248118
0.16698434227358347,0.12882816642790645,0.25958940161811966,0.23754461024793783,0.16956256220575142,0.30157398746313757,0.32392909545109744,0.0,0.15585777753349014,0.22121923774069133,0.27144802084357356,0.2270140084382283,0.22726922477368702,0.38139652219452996,0.09586589908045828,0.17505164730505815,0.219969715220482,0.1908808923963765,0.21638021003278465,0.1309591709057699,0.1606038437488009,0.1490472042827993,0.23095280747389885,0.2942566341980371,0.12691670482557263,0.3681982899760807,0.32212240261708913,0.1961905712837197,0.23920299257552657,0.26455807204579884,0.09684773427462222,0.14028621834581492,0.11656830655601863,0.12043727617641327,0.14143907773811906,0.13491545226453713,0.1853286474146073,0.18521368619249587,0.1434957722520531,0.30765583901567334,0.36385643670098167,0.40866047147024287,0.16304185948715155,0.24069477748227877,0.26997194754238407,0.239367739352827,0.2314726745428493,0.36735857996894794,0.10335036869558413,0.18708173895236446,0.23529297195513188,0.21822975284760143,0.23042619147822566,0.11291009719221527,0.20092061581161896,0.14429065975544902,0.17203682486591243,0.28989459598615963,0.11204359475692018,0.4016772025887344,0.3242776378273816,0.2367437417762067,0.25976544359383275,0.23334194422750917,0.11496182171519637,0.1196277336901226,0.11240727531160989,0.11196293883591049
0.10866626149763242,0.16226599519389,0.13073194242134686,0.1513336140646434,0.13234108865367508,0.14414946112817884,0.15093223074541315,0.15585777753349014,0.0,0.1637033164799049,0.1840565639995117,0.17011136902231316,0.15893490744706765,0.1587979772998509,0.11157084324759463,0.12637731114615774,0.12088511383241445,0.10838816669284335,0.12189469290720098,0.1372413872196987,0.15216560691777925,0.1936267756026477,0.12261686609616876,0.14992644922315002,0.16345419021263258,0.1442591215999238,0.1346908883417393,0.1307692203844742,0.1266332168995502,0.15337392272018693,0.07212890019078505,0.10841931916199321,0.11209931299089489,0.11174118715153855,0.09592052487772366,0.1787380624024622,0.11363404224936863,0.14617590557557736,0.13681921202636152,0.15949330808782713,0.15698580293489878,0.1513484053873945,0.2815649527055708,0.1685606173753597,0.20192364489612244,0.16605730225680607,0.16849277787421868,0.14942249828812998,0.09819808334841028,0.13000546264810856,0.13148416761586537,0.13249329092584805,0.1282248814443444,0.13769794931667861,0.12042352917277958,0.160158825533638,0.1388829354331966,0.15689551512996552,0.12965456108942816,0.14799905524997614,0.1487612316021908,0.1338337288451623,0.13775932229516666,0.12603382284779213,0.07463054031260899,0.10025149155404652,0.10066472360308246,0.10529037715933383
0.1264967749787162,0.11113611692462097,0.25340414306315445,0.30744858936574826,0.1637798569448142,0.19517782382499207,0.2452590748995608,0.22121923774069133,0.1637033164799049,0.0,0.25706332218981176,0.2784987462873677,0.212762493125734,0.21051993303466507,0.10881077717531801,0.21503567234356197,0.1872765294541866,0.16617471154261912,0.17369159120573727,0.18906916055120784,0.296003968172025,0.13949776495777388,0.27114889655725255,0.23619440286810914,0.10419903419485368,0.2392783325072032,0.18424706330213966,0.27839337204764636,0.18799964789446064,0.2533797145285094,0.08111244919738836,0.1413507897696635,0.11394730306132966,0.09537947686168698,0.11823990123498952,0.1218178598472595,0.21575861782094685,0.2997667393679369,0.1704629018668363,0.24337625951547434,0.2615344491993606,0.185280747602358,0.1836154641406741,0.47167152741946433,0.20498593505599924,0.2850544827470567,0.18145296541171216,0.18587867012476805,0.114381350024104,0.23780132838341472,0.25781649546056323,0.18297820571620238,0.207453306192927,0.1724867514581578,0.23555045529692334,0.12488222267969072,0.30659039156132595,0.2346494424228731,0.09385804051464075,0.2563879681578442,0.24139024514197502,0.24783408103463594,0.2052429302326648,0.17390658397640923,0.08544633686466768,0.12032328424540653,0.10924580840827731,0.09058141809964204
